account,ownedStake
opidia,"4,40866894"
mateo-samuel,"4,40616859"
metronet,"4,39956558"
behiver,"4,38000386"
augusto2021,"4,3653849"
iyiade,"4,34748605"
taskmaster4450le,"4,33264748"
cinetv,"4,31717468"
shitsignals,"4,31608958"
drlobes,"4,28883769"
migka,"4,27809237"
dynamicsteemians,"4,23733612"
dterminedsoul,"4,20986553"
elvlogxpasta,"4,2027453"
sensional,"4,18436295"
alexvan,"4,18163546"
jonnycoin,"4,17802896"
chaotica,"4,16205037"
strohbaron,"4,16107572"
chunkysoupsvc,"4,15035742"
zapfic.club,"4,12890945"
ange.nkuru,"4,12757126"
m-one,"4,12650374"
revise.spt,"4,12351856"
mikeithappen,"4,12140364"
miraicastel,"4,11703987"
vierpfoten,"4,11219"
brutalmonkey,"4,06380535"
synergie,"4,05199885"
pat.foto,"4,05127592"
horstman5,"4,04673607"
ivanfreitas,"4,02999767"
lordnight72,"4,0198317"
finguru,"4,00601567"
redbeardos,"4,0052975"
poshtoken,"4,00235981"
sqube,"4,000895"
akawoh,"4,0"
beatricebex,"4,0"
cashperdaghost,"4,0"
blackleg,"3,99609706"
crespino,"3,97005553"
notoriouspun,"3,95425378"
vitim022,"3,94660687"
rsntpl,"3,93402635"
lamboe,"3,929526"
rqr4,"3,92673885"
young-boss-karin,"3,92552587"
quixoticflux,"3,92414144"
gasak,"3,91966467"
vaino-rami,"3,9164351"
james30,"3,87056714"
lauch3d,"3,86697966"
manahunter,"3,86447482"
pappyelblanco,"3,85641588"
axrho,"3,85477309"
fmajuniorphoto,"3,82593696"
hive-br,"3,81737583"
irivers,"3,80302848"
juggalizzle,"3,77755941"
peckypeace,"3,77710638"
victorleplug,"3,77431836"
smokrthou,"3,77401063"
jesswestphotos,"3,75406234"
hotsauceislethal,"3,73749502"
akalmendral,"3,71993334"
ecency,"3,71069076"
jim-crypto,"3,71034309"
elyelma,"3,70989748"
thekittygirl,"3,69939542"
borgheseglass,"3,68797233"
lisamgentile1961,"3,68595323"
damla,"3,64705273"
victor-alexander,"3,6464156"
teooo,"3,64301527"
jeyf123,"3,63257602"
ghua,"3,6306152"
stoken,"3,62835141"
thegrandestine,"3,60281027"
lindhagen,"3,57721337"
dogfall,"3,57719176"
khaldeesi,"3,57140651"
freyamber,"3,57099389"
lunamoon,"3,57073453"
haveyaheard,"3,55987912"
uthantzin,"3,52475866"
t-rexwing,"3,51178416"
trippymane,"3,49270674"
kike.adventure,"3,48890105"
katirayo,"3,46887279"
temmylade,"3,46524539"
unklebonehead,"3,46255621"
firstborn.pob,"3,45834485"
bedazzled,"3,44274111"
keepskating420,"3,40772891"
davidke20,"3,39440411"
draygyn,"3,38582264"
theadamprost,"3,38283078"
dante31,"3,37285531"
metzli,"3,33053767"
shortsegments,"3,32859158"
hiroshige,"3,31125756"
dwinblood,"3,30727631"
automaton,"3,29712089"
mr-gabriel,"3,29549942"
lolxsbudoy,"3,28990459"
rohanrogue30,"3,28840253"
funshee,"3,27485576"
friendlymoose,"3,25792455"
freedomprepper,"3,25602976"
tokencav,"3,25410409"
consciouscat,"3,24859606"
lifeofahustler07,"3,2358506"
vlemon,"3,23356742"
justkarol,"3,21056001"
brodred,"3,21024575"
psyberx.witness,"3,20895076"
dallas27,"3,20847795"
stevenmc1,"3,19836567"
xvlad,"3,18993805"
geiwoyibeipijiu,"3,18807248"
beffeater,"3,1669807"
joseph23,"3,16199476"
nbogda,"3,15133696"
technicalside,"3,14122037"
khoola,"3,13429977"
ilo36,"3,12986505"
thales7,"3,12077489"
hivebusiness,"3,11967429"
kaeltegott,"3,10219742"
saleg25,"3,10117442"
jhokenecty,"3,09023484"
casimirio,"3,08014057"
heruvim1978,"3,0762469"
vimukthi,"3,07000743"
isaacngore,"3,06698839"
zoelle,"3,05616413"
tex73110,"3,04324344"
thewarkettle,"3,03287047"
hivebr.spt,"3,02355248"
thecrazywarlock,"3,01051133"
zealousnarwhal,"3,0"
azeul,"3,0"
bpcvoter2,"2,97276355"
brianoflondon,"2,95587226"
thealliance,"2,93072134"
mario-jack,"2,92387573"
danokoroafor,"2,89407578"
mularh,"2,88408603"
lukasbachofner,"2,86205207"
independance,"2,85076829"
bacon-dub,"2,84528498"
camila-jhon,"2,843918"
vipservice,"2,84238166"
napolyon,"2,81988572"
panosdada.leo,"2,8135741"
bitcoinflood,"2,81070663"
jelly13,"2,8017446"
wepix,"2,79215522"
curatorcat,"2,78952159"
athomewithcraig,"2,78402384"
swallowsdk,"2,77899051"
manocanada,"2,77262943"
towarasu,"2,76712017"
papadoge,"2,75374627"
woodathegsd,"2,74596727"
killerwot,"2,74509446"
danielhuhservice,"2,74414181"
chizobe,"2,7436227"
alexdiasivi,"2,72524824"
drivetheweb,"2,717419"
dmhafiz,"2,71468972"
biggi,"2,71417375"
rehan12,"2,70470247"
girlcrypto,"2,68455795"
iamvasanth,"2,68453032"
maggotmilk,"2,68303129"
carlynn,"2,67939094"
tokenizedsociety,"2,66827933"
dexter51,"2,6660379"
beyondhorizonmm,"2,66312725"
beeminer,"2,65229161"
neoxianburn,"2,64269346"
chente04,"2,62510016"
rolan555,"2,61776439"
the-sports-nerd,"2,61216547"
tioverde,"2,60774389"
vimm,"2,59467768"
andressalom,"2,58786596"
yeti72,"2,58720396"
quelled,"2,58598544"
qrraass,"2,58452312"
daisyphotography,"2,57582307"
freegifts,"2,56519649"
splinterob,"2,54987483"
mich.brmey,"2,54410483"
bruno0o,"2,53977905"
web-gnar,"2,53725744"
spikesan,"2,53345619"
thehockeyfan-at,"2,52354297"
drowkeudrow,"2,52284024"
kraaaaa,"2,52044867"
xbenspl,"2,51648857"
pathfinderchris,"2,51153026"
demotry,"2,51095823"
mobi72,"2,51079097"
koromanti,"2,50751654"
udezee,"2,50687585"
little-ricky,"2,504"
eyewaa,"2,48919589"
nopasaran72,"2,48820903"
lammbock,"2,48752171"
akida,"2,48506125"
nicholas-gg,"2,48192463"
hiq.witness,"2,47173252"
daniel-mark,"2,45585824"
miguelurbina,"2,45272459"
kaeptn-iglo,"2,44839252"
roger5120,"2,44118594"
quadro0x,"2,42993264"
zagorisioss,"2,42358575"
wearealive,"2,42145471"
jdike,"2,41870253"
honeysaver,"2,41290851"
killerkev,"2,39006984"
elderdark,"2,36887539"
innfauno12,"2,36518236"
balvinder294,"2,36249997"
thequizshow,"2,35362063"
krazeworgen,"2,33512212"
notaboutme,"2,3331882"
enginewitty,"2,33195767"
chefbgob,"2,33192762"
adysscheryl,"2,32821792"
khantika,"2,32584734"
speedtuning,"2,32101927"
iamsujith,"2,31756079"
reidenling90,"2,31221384"
pogier,"2,30120592"
finris,"2,29602595"
humbertoperes,"2,28528363"
comedyopenmic,"2,28357561"
namelessnameless,"2,27330303"
cryptoyzzy,"2,26544363"
deviana,"2,26360967"
ksam,"2,25182237"
francox,"2,24465564"
minerthreat,"2,24102007"
justclickindiva,"2,23480121"
suharik92,"2,23048805"
theycallmedave,"2,22936632"
cinygirl,"2,2267629"
he-mobileroadmap,"2,22337366"
ebike-adventure,"2,22263889"
andy-plays,"2,21638853"
buildahouse,"2,21578564"
alexherrera22,"2,21145375"
ganjafarmer,"2,20366224"
williamtboy,"2,20111195"
samueljimmy,"2,19631767"
mizushin,"2,19494762"
makerpra,"2,19481653"
johnny023,"2,1928177"
bishop81,"2,19277431"
lordemmy,"2,18857646"
indiaunited,"2,16589382"
zeroooc,"2,16544726"
honeysaver.fund,"2,16499397"
hoosie,"2,1631605"
boeltermc,"2,15312897"
trostparadox,"2,14897219"
salomfishbee,"2,14806934"
choof,"2,14450066"
trumpman,"2,13757208"
ocdb,"2,12196437"
gamergeek56,"2,11838809"
butterfly-effect,"2,11733538"
thomasthewolf,"2,11683016"
buezor,"2,11110904"
adriuff,"2,10618721"
emirzafirdaus,"2,10512676"
sktbr,"2,08806931"
ichsanmuhammad,"2,08185446"
janasilver,"2,07961014"
jurich60,"2,06165603"
threesteps,"2,05967206"
desro,"2,05798235"
nooraadical,"2,05641101"
tbnfl4sun,"2,05635704"
agimat,"2,05501857"
matthew1,"2,05494193"
akubillionnaire,"2,04755766"
sabujdip,"2,03295277"
gups-vish,"2,02218783"
stoxx420,"2,02068416"
martinmisio,"2,02"
schdeee,"2,01974326"
shainemata,"2,01682813"
icebreak-r,"2,01635555"
photobook,"2,01289883"
chandorepraj,"2,00832689"
betacore,"2,00716096"
anonymouslee,"2,006636"
palomap3,"2,00059981"
kwame89,"2,0"
silindroheo,"2,0"
subspace,"2,0"
exoloti,"2,0"
sandiegocoin,"2,0"
thinkermind,"1,98747634"
mightyx,"1,98744898"
itohowo,"1,98700081"
lataverne,"1,98639419"
bozz,"1,9799762"
curation-cartel,"1,97483399"
psyber-x,"1,97214379"
quantumg,"1,94303723"
xchng,"1,93542386"
educatinglife,"1,91699381"
martinlazizi,"1,91181845"
tydynrain,"1,91039836"
apshamilton,"1,90469331"
artemisshares,"1,8947005"
senorcoconut,"1,88882"
borghesegardens,"1,88829164"
gianluccazn,"1,88515275"
chrisparis,"1,88182898"
news-poster,"1,88169986"
lovingthemoo,"1,87846124"
blockchainerx,"1,87761747"
jedpinunotv,"1,87741112"
dstampede,"1,87183578"
penyaircyber,"1,87161121"
hive-114949,"1,87129614"
thealbytross,"1,86820055"
com-fund,"1,86737282"
powis,"1,86675178"
leoneil,"1,86620926"
nocontextphotos,"1,85840767"
nautist,"1,8560737"
queenabas,"1,85584463"
rob2c,"1,85389735"
softa,"1,85212007"
solaiman,"1,82777557"
bandogge,"1,82721069"
alkatma,"1,82371358"
gameboyali,"1,82353199"
topbooster,"1,82146186"
muscara,"1,81886747"
badge-181291,"1,81654828"
skaters,"1,81335857"
soyuntito,"1,81295366"
creativecoin,"1,80771852"
cryptoace33,"1,80733679"
muhelja55,"1,79929351"
curatorcat.ccc,"1,79691648"
splintershard,"1,79586969"
marcybetancourt,"1,79098334"
badge-129180,"1,77564272"
evernoticethat,"1,77432882"
weesleytv,"1,76700583"
ambyr00,"1,76115736"
heutorybr,"1,7591691"
isdarmady,"1,75601839"
blind.submit,"1,75265598"
kryptopinoy,"1,74662234"
brianoscar,"1,73921246"
lisamariesworld,"1,73671871"
cagedhawk,"1,73560131"
og1,"1,73069839"
sandraolmedo,"1,7226451"
raj808,"1,72201758"
flquin,"1,70137028"
hivefpl,"1,69940383"
solarwarrior,"1,6969951"
cryptocopy,"1,69365093"
reycelpl,"1,69078818"
princekappa,"1,6859385"
phoenixwren,"1,68341175"
profedemate,"1,68237516"
danielvictor347,"1,68134742"
farmingtales,"1,67627503"
keenjhon,"1,67416661"
hotrod94,"1,6727033"
barski,"1,66267677"
matheusggr.leo,"1,66053531"
asakasa,"1,65985518"
myothuzar,"1,659582"
synist3r,"1,65833848"
captainquack22,"1,65525873"
grindan,"1,65064814"
biasodre,"1,6491168"
doomz,"1,64842018"
ptmaker,"1,64565742"
build-it.daily,"1,64543666"
blackzoda,"1,64317112"
niconiere,"1,64241824"
zealous4ever,"1,63965749"
voidkid,"1,63945824"
theyachtclub,"1,63022657"
xuanphuc98,"1,62365685"
uygames,"1,62103065"
eijibr,"1,61841056"
hive-193816,"1,60594483"
ivarbjorn,"1,60307569"
hivesniper,"1,59878131"
carolinand,"1,59451608"
danger-sven,"1,59024667"
brainstommer,"1,58828841"
mugglow,"1,57316494"
rarej,"1,56869194"
letsjam,"1,56756767"
drag2killer,"1,56566382"
reviewzzz,"1,55858346"
helios.voter,"1,54321811"
intellihandling,"1,54222962"
suales,"1,53957178"
snook,"1,53827881"
casualfriday,"1,53189588"
cripto-kapital,"1,53186101"
cryptonauten,"1,52997702"
anandkj611,"1,52772243"
edicted,"1,52511907"
rhiaji,"1,52095715"
dotz132,"1,51287204"
bearbear613,"1,50483525"
summoner-cha,"1,50327944"
tommyl33,"1,5012953"
hive-103505,"1,5009585"
gillianpearce,"1,49718626"
forexbrokr,"1,49500994"
moonride,"1,49361026"
benkoau12,"1,49271806"
lifestyle.alfa,"1,49092876"
rafael-marcos,"1,4878017"
tomiajax,"1,48205891"
foryoubtc09,"1,47970501"
emd012,"1,47449082"
shinoxl,"1,45770503"
bayagan,"1,45713609"
bear.oneup,"1,45500503"
hive-169636,"1,45457531"
caulderfreeman,"1,45338694"
zapf-brannigan,"1,4508595"
choco11oreo11,"1,44943247"
dirego1,"1,44836448"
playfulfoodie,"1,44064669"
zerofucks,"1,43905384"
tralb,"1,43794235"
stehaller,"1,4340659"
swearingradio,"1,43283725"
theclasser1,"1,43216925"
xpsihx,"1,42951202"
pablodare,"1,42798118"
slaifer-red-01,"1,42703913"
luueetang,"1,42643768"
fridee75,"1,42578402"
incafohls,"1,42092355"
misslasvegas,"1,42064424"
hukepuk,"1,41989002"
lozio71,"1,41728443"
overlood,"1,41235283"
curation-man,"1,41017371"
bendany,"1,40890931"
jaeb,"1,40761062"
snvault,"1,40515179"
mathiass30,"1,40407771"
mirroredspork,"1,39948529"
simplegame,"1,39553455"
gibackk,"1,39006947"
stortebeker,"1,38659911"
bigdizzle91,"1,38385556"
eddqq,"1,38232637"
artscience,"1,3813765"
deathscyp05,"1,37815758"
meroom,"1,37682463"
shebe,"1,37343169"
churchoftheway,"1,36882091"
sreypov,"1,36823953"
johnnyrebel,"1,36761088"
pzwinz,"1,36559214"
pthker2010,"1,36357872"
katerinhernandez,"1,35952056"
jesustiano,"1,35597787"
bilpcoin.pay,"1,35528383"
arsenal4life,"1,35285762"
sholex94,"1,3523242"
acgalarza,"1,35107063"
limpbizkit,"1,35063438"
hislab,"1,34737027"
asrullpare,"1,3469953"
mobydec,"1,33375717"
tampilyne,"1,33261779"
unhurried,"1,33057805"
kriang3teejoe,"1,32754913"
rosariodanilo,"1,32306029"
moquero,"1,31856539"
actifit,"1,31286063"
h3m4n7,"1,30537166"
brohbroh,"1,30524941"
hiveonboard,"1,30321948"
nomaddreamer,"1,30217607"
morpheus12,"1,3"
etorobong,"1,29866473"
zzz.accounting,"1,29699074"
wellbathory13,"1,29383055"
sanjeev021,"1,29081393"
oluwashinashiwil,"1,29038268"
kotenoke,"1,28831959"
hjrrodriguez,"1,28474562"
mnzie01,"1,28420093"
cjlugo,"1,27271849"
banglsz,"1,27189335"
roar25,"1,2701036"
intrepidphotos,"1,26978813"
altonos,"1,25840071"
mauriciolimax,"1,2574697"
anicom.vote,"1,25736695"
pgm-curator,"1,25671656"
high8125theta,"1,25569917"
hive-179017,"1,25442589"
pepalonso,"1,25267205"
psychophilo,"1,25205188"
nftstudios,"1,25046832"
glbrtjnr,"1,24727021"
nftland1989,"1,24712784"
nietokilll,"1,24517257"
lofone,"1,24403717"
fragozar01,"1,24365294"
onthemountain,"1,24293238"
smplddy,"1,24215582"
calavera22,"1,24"
emerline,"1,23955309"
peak-monsters,"1,23683538"
godfather.ftw,"1,23649134"
kaycooks,"1,23339392"
gurutechy77,"1,23305291"
bilpcoinrecords,"1,23187673"
lbi-token,"1,22838214"
corella,"1,22791462"
vikisecrets,"1,22467158"
tonero,"1,22296755"
uyiosa200,"1,21835071"
fikif,"1,21706632"
skgcrypto,"1,21382779"
mateodm03,"1,2133761"
fathud,"1,21252775"
nyimwa,"1,21047045"
daddj,"1,20916637"
doloror,"1,20701617"
pobtrader,"1,20681187"
thgaming,"1,20484277"
sigota,"1,20483852"
greengalletti,"1,20326715"
sinelux,"1,20247765"
tmpsupfundme,"1,2"
mozzie5,"1,19954226"
guedzzz,"1,1887295"
juanmiguelsalas,"1,18649942"
ahmadmangazap,"1,18188843"
afri-tunes,"1,18097314"
jacco25,"1,17935192"
monster-curator,"1,17336503"
bloradar,"1,17311439"
oivas,"1,17108301"
droida,"1,16459598"
chain-reaction,"1,16208944"
dracozauberer,"1,16187156"
chacald.dcymt,"1,15533462"
hive-189742,"1,15270946"
wofaipeace,"1,14936596"
eonwarped,"1,13912242"
financeadviser,"1,13569762"
steevc,"1,13512879"
goldentrees,"1,13132489"
makenchoo,"1,13036914"
yhuddee111,"1,12934075"
invest-time,"1,12407434"
badmusgreene,"1,1233476"
t0xicgh0st,"1,12296349"
mrdalle,"1,12182488"
theholystuhl,"1,1208092"
magdiel7,"1,11999472"
daveks,"1,11640079"
phanty,"1,11363319"
pero82,"1,11174788"
filosof103,"1,11169782"
anderssinho,"1,10595702"
evilisme,"1,10582765"
mr-writer,"1,10353548"
totyahmed731993,"1,10311447"
couzzi,"1,10232535"
megamariano,"1,1023153"
adexbafo,"1,10186908"
alucian,"1,09652465"
johnripper,"1,0957555"
alocka,"1,09400796"
ayopeju,"1,09371854"
psybersects,"1,09311283"
hansn,"1,08932727"
steempress,"1,08881258"
elmaschino,"1,08760557"
aerokossasjc,"1,08741461"
dewabrata,"1,08718926"
adobongbutiki,"1,0840865"
bossel,"1,08118503"
photogames.pool,"1,08100306"
mind.force,"1,07671707"
untzuntzuntz,"1,07648362"
mythospheric,"1,07483476"
idmr500,"1,0732751"
shalahm00,"1,07212259"
raymondpeter,"1,07057916"
agmoore,"1,07009274"
qyses,"1,06949756"
mundharmonika,"1,06914461"
mariannewest,"1,06838686"
transtorn0,"1,06562556"
esecholo,"1,06408371"
guuh,"1,06301438"
vakalopoulos,"1,05938336"
yeshuathehighest,"1,05560791"
petrion,"1,05514933"
hankanon,"1,05437868"
titly,"1,05321959"
ednamode,"1,05306559"
splnter100dedos,"1,05253865"
svanbo,"1,0506392"
spinvest,"1,0500434"
ccnewsflash,"1,04955014"
zammie,"1,04901818"
johnk602,"1,04823722"
madame-cyntaia,"1,04584575"
ygorpicolinoskt,"1,04430815"
vyb.fund,"1,04262789"
searchinglight5,"1,04188387"
ign1te,"1,0385137"
ctptalk,"1,03287239"
charliesb,"1,03283965"
hariton,"1,03207239"
holovision.play,"1,03134879"
hodlcommunity,"1,02838198"
roglibran,"1,0268011"
jerrystitches,"1,02617766"
cryptoph0823,"1,02471966"
zuly63,"1,02340594"
rmach,"1,01924672"
lordshah,"1,01677115"
vita.nft,"1,01673538"
brokenapple,"1,01484988"
livinguktaiwan,"1,0144117"
alinalazareva,"1,00907523"
rachaeldwatson,"1,0080243"
snaqz,"1,00730387"
emanuelsol,"1,00535121"
isthiswen,"1,00524247"
apunawu,"1,00400338"
canadianrenegade,"1,00262075"
romiferns,"1,00225587"
jmark517,"1,00078812"
lushascott,"1,00053059"
drmohammednn,"1,00049133"
sleepingcowboy,"1,00016427"
ov8,"1,00014941"
diy-homestead,"1,00010768"
aleroma98908,"1,0"
starblock,"1,0"
cryptogirlgang,"1,0"
lastik,"1,0"
ganjasmoke,"1,0"
hg269byhnjn54,"1,0"
mavrik,"1,0"
digitspincoin,"1,0"
razdon,"1,0"
zero20xx,"1,0"
shivapowa,"1,0"
bhendit,"1,0"
mcxii,"1,0"
dielwins,"1,0"
stocktonf,"1,0"
archangl,"1,0"
thatcryptodave,"0,99952955"
wonderhero,"0,99947154"
fiveten,"0,99925969"
arcgspy,"0,99619003"
mcm.vault0,"0,99305779"
gooddream,"0,98973013"
angelo.joshua,"0,98958667"
senorbchang,"0,988"
farhansadik2,"0,98628794"
mario-gonsalez,"0,98603144"
hectorowen,"0,98465026"
aftabkhan10,"0,98082001"
fionasfavourites,"0,98010047"
ostricone,"0,97985743"
golddiggernrw,"0,97745941"
kelseyimoh,"0,97724829"
notacinephile,"0,97491726"
harubok,"0,97400761"
romario-mati,"0,97271965"
emrysjobber,"0,97064838"
hk-witness,"0,97031886"
sergentfoxy,"0,96893417"
e-rich1,"0,96698117"
abelfotografia,"0,96540825"
jonisk8,"0,96527125"
redheadpei,"0,96417851"
acs-my,"0,9597504"
doze,"0,95433028"
eii,"0,95329307"
dubignyp,"0,9525093"
nostha.ftr,"0,95230361"
elkaos,"0,94185789"
goldkey,"0,93982791"
poojasharma,"0,93892551"
engilhramn,"0,93708748"
tfranzini,"0,93707665"
zangano,"0,9363509"
d00k13,"0,93609318"
marcurio,"0,93557458"
tobias-g,"0,93343922"
captainglondo,"0,93308921"
minnow-aid,"0,9326299"
y4ny4nn,"0,9315214"
upvoteshares,"0,92966885"
aenarion,"0,92796477"
mineopoly,"0,9271317"
anicom,"0,92316595"
fw206,"0,92281915"
empoderat,"0,92137338"
gringomartins,"0,92054181"
polkastarter,"0,9190438"
liketu,"0,91588737"
desecration,"0,914428"
goldrooster,"0,9120283"
feliperibeiroskt,"0,9099993"
kirlos,"0,90077882"
ceerip,"0,90043031"
illusionzz,"0,89942297"
exhaust,"0,89940612"
houseofdavid,"0,89926771"
amaillo,"0,8985887"
filler,"0,89847593"
x40l1n,"0,8911528"
tagmout,"0,88761542"
luba555,"0,88704057"
fujiane,"0,88609791"
ihechi,"0,8835917"
prettylongnose,"0,88344095"
nbarrios67,"0,88166088"
fotogruppemunich,"0,87995282"
turkiye,"0,87960114"
dkid14,"0,87727917"
tygertyger,"0,87576167"
gaming-for-fun,"0,87407789"
city-bounter,"0,87384361"
akannibounty,"0,8733635"
shibarmy,"0,87045556"
threespeakleader,"0,86933142"
teamuksupport,"0,86795741"
bryan65,"0,86675504"
hivedeb,"0,86466157"
momogrow,"0,86096833"
huang-hsin,"0,86090599"
queen.system,"0,85882992"
knowledge23.pob,"0,85046525"
nilarwin,"0,8486431"
mangolatte,"0,84552703"
amaari,"0,83974268"
lobes,"0,83713784"
xplosive,"0,83645204"
huzzah,"0,83514864"
stickupofficial1,"0,83318661"
nwb0719,"0,82937029"
axelx12,"0,82573515"
ctptips,"0,8243617"
halujai,"0,82415089"
cli4d,"0,82135681"
ghanaba,"0,82092748"
groovy828,"0,81862704"
fahmidamou,"0,81742761"
theindiankid,"0,81701239"
oliver-liam,"0,81687469"
fambalam,"0,81675912"
rose98734,"0,81388467"
hivefreaks,"0,81381221"
geekgirl,"0,8132485"
inibless,"0,81289372"
gestion.alive,"0,81287901"
marioikada,"0,81072726"
pynutbater,"0,80208279"
pawel1,"0,8"
myeong,"0,79993081"
bobthebuilder,"0,79888204"
julian015,"0,7987134"
leofinance,"0,79741725"
blommsom,"0,79499942"
littlebee4,"0,7942786"
hoopsquare,"0,79137419"
cyptnchronic,"0,79130875"
nahueldare3627,"0,78846273"
luckyselect,"0,78755151"
pastrane,"0,78019089"
sifondeseltz,"0,77665467"
lasseehlers,"0,77559287"
wdougwatson,"0,77465607"
bregman,"0,77285266"
candy49,"0,77245965"
wilbor,"0,77047653"
crazy-ant,"0,77036004"
killerwhale,"0,76881078"
cryptomancer,"0,76733461"
hiveborgminer,"0,76575508"
zottino123,"0,76329806"
klye,"0,76249406"
drmohammed,"0,76175227"
onlydoge,"0,76165275"
elfawwaz,"0,75717423"
davidosas,"0,75509359"
sumtie,"0,755"
mad-runner,"0,75367885"
wendyth16,"0,75268901"
finanzpilotin,"0,7501537"
sevticon,"0,74917854"
babaskt,"0,74805114"
gone-hive,"0,7443965"
kidsisters,"0,74432937"
holybread,"0,74336097"
vikentiya,"0,74196794"
batistebou,"0,74165451"
letenebreux,"0,73949552"
victorbz,"0,73778901"
uberone,"0,73553851"
writeandearn,"0,73149916"
iskafan,"0,731245"
eisenbart,"0,72841046"
sephiwolf,"0,72751548"
diegoloco,"0,72676667"
szmobacsi,"0,72411133"
sweetcheeba,"0,72388592"
splindo,"0,72298143"
rocinanteprimo,"0,72290629"
hive-187719,"0,7194386"
dikayskate,"0,71924996"
ezekfox123,"0,71828625"
cliffagreen,"0,71388755"
zyzymena,"0,71376151"
yaniko15,"0,71321298"
ayentowen,"0,71300913"
gondek,"0,7087181"
nicosistemas5,"0,70804536"
ecoredbank,"0,70743552"
gejami,"0,70362501"
freesinger,"0,69872453"
savagetobi,"0,69820891"
lolosfx,"0,69813199"
vallone,"0,69754176"
sofort77,"0,6961475"
chincoculbert,"0,69548822"
pizza.burn,"0,69079745"
mflegerbein,"0,68926365"
sodom,"0,68672516"
juliakponsford,"0,68574316"
shawkydr,"0,68501813"
tengolotodo,"0,68334678"
infinitytcg,"0,68323178"
rheda,"0,67930439"
maurye23,"0,67837358"
viviendolibre,"0,67715429"
old.king.wilhelm,"0,67635672"
awardedguide,"0,67591"
de-memes,"0,67542128"
acidyo,"0,67487428"
ikigaidesign,"0,67407093"
ahleap,"0,67392356"
entraide.rewards,"0,67320908"
henruc,"0,67286246"
markee27,"0,67097893"
balbuta,"0,66674222"
zz-hope,"0,66199377"
niceguy-4921,"0,66059609"
epicdylanblog,"0,66050515"
stemgeeks,"0,65653"
brenlys2000,"0,65477917"
bombus,"0,65351047"
ecdw,"0,65315814"
nunsuko,"0,65207265"
writing.group,"0,65170335"
atir1990,"0,65071666"
idoule,"0,64764922"
tipu,"0,64648126"
icon-bassey,"0,64595009"
shanibeer,"0,64528353"
drakocm,"0,64503494"
globalschool,"0,64267978"
public-money,"0,64181289"
aceswin,"0,64079814"
jonwillow,"0,6392658"
darkangl,"0,63677667"
pandachef,"0,63441964"
crosheille,"0,63395595"
zeosveed,"0,63386477"
cvault,"0,63266504"
pictz,"0,6319101"
superxsymbiote,"0,63183943"
omosefe,"0,62869213"
monstercrusher,"0,62864181"
darkenvolk,"0,62757859"
cervantes420,"0,62652588"
jesseoostv,"0,62598271"
lemouth,"0,62229728"
evagavilan2,"0,62085449"
jftm,"0,62038812"
carlosro,"0,61828261"
killinspree,"0,61459016"
lottery-entry,"0,61262829"
kim0412,"0,611"
flamistan,"0,60786973"
colbys0,"0,60543397"
lookingforspace,"0,60496319"
analysism,"0,60215871"
clanft-bank,"0,60060264"
palasatenea,"0,59930314"
halleluyah,"0,59337473"
rayius,"0,59246006"
lenaspiritual,"0,59200621"
lapacodo,"0,59194428"
pravesh0,"0,59136021"
cronicasdelcesar,"0,58980418"
hive-194846,"0,58648837"
lightpen,"0,58362609"
victordumont,"0,58357221"
prupru,"0,58282621"
mazzle,"0,58138219"
fibra59,"0,58103208"
circlebubble,"0,58020238"
panuway,"0,58"
thescribe72,"0,57988396"
hungryhustle,"0,57909184"
memiliano,"0,57753086"
shaka,"0,57679989"
winalab,"0,5747106"
misterengagement,"0,57463417"
bretler,"0,57080844"
sbi-tokens,"0,56873373"
mnurhiver,"0,56765454"
black-eagle,"0,56616728"
edskymiguel,"0,56365902"
ladytitan,"0,5620508"
marco95,"0,5604142"
marianaemilia,"0,5553986"
hobotortoise,"0,55386964"
acguitar1,"0,55343352"
asdfghjkiraaa,"0,55259421"
aceyaan,"0,55232821"
cobaltum,"0,551641"
masterzarlyn28,"0,55116546"
pix21,"0,55090963"
djsl82,"0,54864352"
evaredskin,"0,54734876"
luckbound,"0,54615166"
jagged71,"0,54189399"
chazmerryweather,"0,5416135"
joseitosanchezs,"0,53834257"
keishaa,"0,53641668"
awah,"0,53307147"
immanuvel,"0,53114142"
token.inspectors,"0,53035448"
memess.curator,"0,52651046"
godfish,"0,52561254"
dfacademy,"0,52491896"
eman13088,"0,52408087"
frogdynasty,"0,52340257"
uyobong.sports,"0,52335419"
joseparenas,"0,52149621"
romrom07,"0,52124469"
honourableblocks,"0,52032046"
kevinnag58,"0,51925811"
lolz.devs,"0,51876284"
alphacore,"0,51724547"
almostsober,"0,51655132"
chaingmai.hhh,"0,51573742"
savvyplayer,"0,51551457"
the-ascendant,"0,51387124"
chrono.spt,"0,51330824"
mitchelkarto24,"0,51267354"
morenow,"0,51264251"
oomrniceoo,"0,51257688"
ryan05,"0,5122"
fabiana.barreto,"0,51203837"
nayhlaingsoe,"0,51175755"
sophiavictoria,"0,51119877"
costanza,"0,51083513"
diegoguerra,"0,51022139"
dantejcs,"0,50940336"
pedrobrito2004,"0,50830371"
neumannsalva,"0,50817998"
napele,"0,50658883"
mrmatr1x,"0,50655585"
music-community,"0,50566534"
traciyork,"0,50371926"
khan.dayyanz,"0,50194996"
bitcoinlivedb,"0,50187402"
irenenavarroart,"0,49570694"
huss,"0,49221403"
allfabeta,"0,49103368"
